;;;STATUS OF FIXED PRICE PROJECTS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Month report :;;;;;februar 2016;;Drilling : 2 533 NOK/hour;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;PM;;ADD new projects at end of list !;;;;;Maritime : 3 119 NOK/hour;;;;;;;;;;;;;;;;2016 INVOICING PLAN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2016 HOURS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;BUDGET/Planlegging;3.849;1,940 ;504 ;(458);0;(458);1,482 ;76.4 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;Cat J SHI 7117/8;220138001; 10006 Cat J SHI 7118 JackSkidFix Fixed ;;FCST/Prognose ;3.849;1,940 ;504 ;(472);0;(472);1,468 ;75.7 %;;;;20-40-40;FCST Invoices;0 ;1,552 ;;;;;;;776 ;;;;776 ;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;504 ;34 ;471 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;8 ;504 ;34 ;;;;;100 ;100 ;;;;100 ;100 ;71 ;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;ACTUAL;3.985;133 ;34 ;(32);0;(32);101 ;75.7 %;6.9 %;388 ;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;Rest;;1,807 ;471 ;(440);0;(440);1,367 ;;;1,552 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Einar;CRANE;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;BUDGET/Planlegging;3.000;1,920 ;640 ;(582);0;(582);1,338 ;69.7 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;Cat J SHI 7117/8;220138101; 10005 Cat J SHI 7118 Fixed ;;FCST/Prognose ;3.000;1,920 ;640 ;(600);0;(600);1,320 ;68.8 %;;;;20-40-40;FCST Invoices;0 ;1,536 ;;;;;;;768 ;;;;768 ;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;640 ;0 ;640 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;8 ;640 ;0 ;;;;;100 ;100 ;100 ;;100 ;100 ;100 ;40 ;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;ACTUAL;0.000;;;0;0;0;0 ;na;0.0 %;384 ;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;CRANE;MODU;;;;;Rest;;1,920 ;640 ;(600);0;(600);1,320 ;;;1,536 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;;Einar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;BUDGET/Planlegging;1.047;1,300 ;480 ;(436);(725);(1,161);139 ;10.7 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;Cat J SHI 7117/8;2201374; TravExp Cat J SHI 7117 ;;FCST/Prognose ;1.047;1,300 ;480 ;(461);(725);(1,186);114 ;8.8 %;;;;40-40-20;FCST Invoices;0 ;780 ;;;;;520 ;;;260 ;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;480 ;152 ;328 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;6 ;480 ;152 ;;27 ;60 ;50 ;;30 ;;60 ;65 ;;37 ;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;ACTUAL;1.024;489 ;234 ;(219);(227);(446);43 ;8.8 %;37.6 %;520 ;40%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;Rest;;811 ;247 ;(242);(498);(740);71 ;;;780 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Einar;Travel;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;BUDGET/Planlegging;1.057;1,250 ;480 ;(436);(675);(1,111);139 ;11.1 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;Cat J SHI 7117/8;2201382; TravExp Cat J SHI 7118 ;;FCST/Prognose ;1.057;1,250 ;480 ;(466);(675);(1,141);109 ;8.8 %;;;;20-40-40;FCST Invoices;0 ;1,000 ;;;;;;;;;500 ;;;;;;;;;;;;;;;;;;;500 ;;ACTUAL & FCST;480 ;0 ;300 ;180 ;0 ;0 ;0 ;0 ;0 ;0.0;8 ;480 ;0 ;;;;;;60 ;60 ;;60 ;60 ;60 ;;60 ;60 ;;60 ;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;ACTUAL;0.000;0 ;0 ;0;0;0;0 ;na;0.0 %;250 ;20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Einar;Travel;MODU;;;;;Rest;;1,250 ;480 ;(466);(675);(1,141);109 ;;;1,000 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Einar;Travel;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;BUDGET/Planlegging;2.568;1,500 ;584 ;(531);0;(531);969 ;64.6 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;EEP1/2/3/4/5/6;220138301; 5128 EEP1 Ondina ;;FCST/Prognose ;1.681;124 ;72 ;(69);(4);(73);51 ;41.2 %;;;;25-15-40-10-10;FCST Invoices;251 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;72 ;72 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;72 ;72 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;ACTUAL;1.638;121 ;72 ;(68);(4);(71);50 ;41.2 %;97.5 %;375 ;302%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;Rest;;3 ;0 ;(2);0;(2);1 ;;;(251);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;;Odd Erik;DP;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;BUDGET/Planlegging;3.000;2,400 ;800 ;(727);0;(727);1,673 ;69.7 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;EEP1/2/3/4/5/6;220138302; 6089 EEP1 Ondina ;;FCST/Prognose ;1.683;202 ;120 ;(113);0;(113);89 ;44.1 %;;;;25-15-40-10-10;FCST Invoices;398 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;120 ;120 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;120 ;120 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;ACTUAL;1.683;202 ;120 ;(113);0;(113);89 ;44.1 %;100.0 %;600 ;297%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;Rest;;0 ;0 ;(0);0;(0);0 ;;;(398);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;PMS;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;BUDGET/Planlegging;2.462;1,950 ;792 ;(720);0;(720);1,230 ;63.1 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;EEP1/2/3/4/5/6;220138303; 9021 EEP1 Ondina ;;FCST/Prognose ;1.602;336 ;210 ;(200);0;(200);136 ;40.4 %;;;;25-15-40-10-10;FCST Invoices;152 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;210 ;210 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;210 ;210 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;ACTUAL;1.591;333 ;210 ;(199);0;(199);135 ;40.4 %;99.4 %;488 ;145%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;Rest;;2 ;0 ;(1);0;(1);1 ;;;(152);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;SPT;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;BUDGET/Planlegging;2.404;1,000 ;416 ;(378);0;(378);622 ;62.2 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;EEP1/2/3/4/5/6;220138304; 16001 EEP1 Ondina ;;FCST/Prognose ;1.780;108 ;61 ;(57);0;(57);51 ;47.2 %;;;;25-15-40-10-10;FCST Invoices;142 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;61 ;61 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;61 ;61 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;ACTUAL;1.774;107 ;61 ;(57);0;(57);51 ;47.2 %;99.7 %;250 ;232%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;Rest;;0 ;0 ;(0);0;(0);0 ;;;(142);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;INTG;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;BUDGET/Planlegging;1.142;1,264 ;496 ;(451);(634);(1,085);179 ;14.2 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;EEP1/2/3/4/5/6;220138305; Travel EEP1 Ondina ;;FCST/Prognose ;1.041;105 ;57 ;(54);(42);(96);9 ;8.2 %;;;;25-15-40-10-10;FCST Invoices;211 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;57 ;57 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;57 ;57 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;ACTUAL;0.982;101 ;57 ;(51);(42);(93);8 ;8.2 %;96.8 %;316 ;302%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;Rest;;3 ;0 ;(3);0;(3);0 ;;;(211);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;Travel;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Closed;Odd Erik;Travel;MODU;;;;;BUDGET/Planlegging;0.000;72 ;0 ;0;(56);(56);16 ;22.0 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Closed;Odd Erik;Travel;MODU;EEP1/2/3/4/5/6;220138306; Bank guarantee EEP ;;FCST/Prognose ;0.000;72 ;0 ;0;(56);(56);16 ;22.0 %;;;;100;FCST Invoices;0 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;0 ;0 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Closed;Odd Erik;Travel;MODU;;;;;ACTUAL;0.000;72 ;0 ;0;(43);(43);29 ;40.5 %;76.3 %;72 ;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Closed;Odd Erik;Travel;MODU;;;;;Rest;;0 ;0 ;0;(13);(13);(13);;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;Travel;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;BUDGET/Planlegging;2.502;800 ;300 ;(273);(45);(318);482 ;60.3 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;EEP1/2/3/4/5/6;220138307; Interface EEP ;;FCST/Prognose ;1.935;215 ;76 ;(69);(63);(131);84 ;38.9 %;;;;25-15-40-10-10;FCST Invoices;(15);0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;76 ;76 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;76 ;76 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;ACTUAL;1.935;215 ;76 ;(69);(63);(131);84 ;38.9 %;100.0 %;200 ;93%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;Rest;;0 ;0 ;0;0;0;0 ;;;15 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;Travel;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;BUDGET/Planlegging;3.125;1,100 ;352 ;(320);0;(320);780 ;70.9 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;EEP1/2/3/4/5/6;220138401; 5129 EEP2 Pituba ;;FCST/Prognose ;1.935;7 ;4 ;(3);0;(3);3 ;49.9 %;;;;5-25-50-20;FCST Invoices;48 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ACTUAL & FCST;4 ;4 ;0 ;0 ;0 ;0 ;0 ;0 ;0 ;0.0;24 ;4 ;4 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;ACTUAL;1.813;6 ;4 ;(3);0;(3);3 ;49.9 %;93.7 %;55 ;812%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;DP;MODU;;;;;Rest;;0 ;0 ;(0);0;(0);0 ;;;(48);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;DP;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;BUDGET/Planlegging;3.750;1,500 ;400 ;(364);0;(364);1,136 ;75.8 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;EEP1/2/3/4/5/6;220138402; 6090 EEP2 Pituba ;;FCST/Prognose ;3.750;1,500 ;400 ;(388);0;(388);1,112 ;74.1 %;;;;5-25-50-20;FCST Invoices;0 ;1,425 ;;;;;;;;;;;;;;;;;;;;;;;;;;1,125 ;300 ;;;ACTUAL & FCST;400 ;0 ;0 ;0 ;0 ;400 ;0 ;0 ;0 ;0.0;24 ;400 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;400 ;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;ACTUAL;0.000;0 ;0 ;0;0;0;0 ;na;0.0 %;75 ;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;PMS;MODU;;;;;Rest;;1,500 ;400 ;(388);0;(388);1,112 ;;;1,425 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Closed;Odd Erik;PMS;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;BUDGET/Planlegging;3.125;1,200 ;384 ;(349);0;(349);851 ;70.9 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;EEP1/2/3/4/5/6;220138403; 9022 EEP2 Pituba ;;FCST/Prognose ;3.125;1,200 ;384 ;(372);0;(372);828 ;69.0 %;;;;5-25-50-20;FCST Invoices;0 ;1,140 ;;;;;;;;;;;;;;;;;;;;;;;;;;900 ;240 ;;;ACTUAL & FCST;384 ;0 ;0 ;0 ;0 ;384 ;0 ;0 ;0 ;0.0;24 ;384 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;384 ;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;ACTUAL;0.000;0 ;0 ;0;0;0;0 ;na;0.0 %;60 ;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;SPT;MODU;;;;;Rest;;1,200 ;384 ;(372);0;(372);828 ;;;1,140 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;SPT;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;BUDGET/Planlegging;2.930;750 ;256 ;(233);0;(233);517 ;69.0 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;EEP1/2/3/4/5/6;220138404; 16002 EEP2 Pituba ;;FCST/Prognose ;2.930;750 ;256 ;(248);0;(248);502 ;66.9 %;;;;5-25-50-20;FCST Invoices;0 ;713 ;;;;;;;;;;;;;;;;;;;;;;;;;;563 ;150 ;;;ACTUAL & FCST;256 ;0 ;0 ;0 ;0 ;256 ;0 ;0 ;0 ;0.0;24 ;256 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;256 ;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;ACTUAL;0.000;0 ;0 ;0;0;0;0 ;na;0.0 %;38 ;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;INTG;MODU;;;;;Rest;;750 ;256 ;(248);0;(248);502 ;;;713 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
;;Open;Odd Erik;INTG;MODU;;0;0;;Rest;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;BUDGET/Planlegging;1.075;721 ;296 ;(269);(366);(635);86 ;11.9 %;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;BUDGET;;;;;;;;;;0.0;;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;EEP1/2/3/4/5/6;220138405; Travel EEP2 Pituba ;;FCST/Prognose ;1.075;721 ;296 ;(287);(366);(653);68 ;9.4 %;;;;5-25-50-20;FCST Invoices;0 ;685 ;;;;;;;;;;;;;;;;;;;;;;;;;;541 ;144 ;;;ACTUAL & FCST;296 ;0 ;0 ;0 ;0 ;296 ;0 ;0 ;0 ;0.0;24 ;296 ;0 ;;;;;;;;;;;;;;;;;;;;;;;;;;296 ;;;;;0
Feb 2014;2014;Open;Odd Erik;Travel;MODU;;;;;ACTUAL;0.000;0 ;0 ;0;0;0;0 ;na;0.0 %;36 ;5%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Var vs BUD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
